# 49971 addresses changed in all 4 diffs
# values from level20.snap; addr  int32_le  float32  hex
* 0x00007ff60ce3be30   1515457504   1.4921e+16  e00b545a
  0x00007ff60ce3be31   -312847349  -4.2231e+27  0b545aed
  0x00007ff60ce3be32     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be33       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be34          493   6.9084e-43  ed010000
  0x00007ff60ce3be35    536870913   1.0842e-19  01000020
* 0x00007ff60ce3be38   1515457824   1.4922e+16  200d545a
  0x00007ff60ce3be39   -312847347  -4.2231e+27  0d545aed
  0x00007ff60ce3be3a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be3b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be3c          493   6.9084e-43  ed010000
  0x00007ff60ce3be3d   -536870911  -3.6893e+19  010000e0
* 0x00007ff60ce3be40   1515466464   1.4931e+16  e02e545a
  0x00007ff60ce3be41   -312847314  -4.2231e+27  2e545aed
  0x00007ff60ce3be42     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be43       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be44          493   6.9084e-43  ed010000
  0x00007ff60ce3be45  -1610612735  -1.0842e-19  010000a0
* 0x00007ff60ce3be49   -312847325  -4.2231e+27  23545aed
  0x00007ff60ce3be4a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be4b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be4c          493   6.9084e-43  ed010000
  0x00007ff60ce3be4d   -536870911  -3.6893e+19  010000e0
* 0x00007ff60ce3be50   1515467744   1.4932e+16  e033545a
  0x00007ff60ce3be51   -312847309  -4.2231e+27  33545aed
  0x00007ff60ce3be52     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be53       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be54          493   6.9084e-43  ed010000
  0x00007ff60ce3be55            1   1.4013e-45  01000000
* 0x00007ff60ce3be58   1515471104   1.4936e+16  0041545a
  0x00007ff60ce3be59   -312847295  -4.2231e+27  41545aed
  0x00007ff60ce3be5a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be5b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be5c          493   6.9084e-43  ed010000
  0x00007ff60ce3be5d  -1610612735  -1.0842e-19  010000a0
* 0x00007ff60ce3be60   1515469984   1.4935e+16  a03c545a
  0x00007ff60ce3be61   -312847300  -4.2231e+27  3c545aed
  0x00007ff60ce3be62     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be63       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be64          493   6.9084e-43  ed010000
  0x00007ff60ce3be65  -2147483647  -1.4013e-45  01000080
* 0x00007ff60ce3be68   1515465344   1.4930e+16  802a545a
  0x00007ff60ce3be69   -312847318  -4.2231e+27  2a545aed
  0x00007ff60ce3be6a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be6b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be6c          493   6.9084e-43  ed010000
  0x00007ff60ce3be6d  -1073741823  -2.0000e+00  010000c0
* 0x00007ff60ce3be70   1515465664   1.4930e+16  c02b545a
  0x00007ff60ce3be71   -312847317  -4.2231e+27  2b545aed
  0x00007ff60ce3be72     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be73       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be74          493   6.9084e-43  ed010000
  0x00007ff60ce3be75   -536870911  -3.6893e+19  010000e0
* 0x00007ff60ce3be78   1515463904   1.4928e+16  e024545a
  0x00007ff60ce3be79   -312847324  -4.2231e+27  24545aed
  0x00007ff60ce3be7a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be7b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be7c          493   6.9084e-43  ed010000
  0x00007ff60ce3be7d   1073741825   2.0000e+00  01000040
* 0x00007ff60ce3be80   1515466304   1.4931e+16  402e545a
  0x00007ff60ce3be81   -312847314  -4.2231e+27  2e545aed
  0x00007ff60ce3be82     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be83       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be84          493   6.9084e-43  ed010000
  0x00007ff60ce3be85    536870913   1.0842e-19  01000020
* 0x00007ff60ce3be88   1515470624   1.4936e+16  203f545a
  0x00007ff60ce3be89   -312847297  -4.2231e+27  3f545aed
  0x00007ff60ce3be8a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be8b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be8c          493   6.9084e-43  ed010000
  0x00007ff60ce3be8d   1073741825   2.0000e+00  01000040
* 0x00007ff60ce3be91   -312847294  -4.2231e+27  42545aed
  0x00007ff60ce3be92     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be93       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be94          493   6.9084e-43  ed010000
  0x00007ff60ce3be95  -1610612735  -1.0842e-19  010000a0
* 0x00007ff60ce3be99   -312847290  -4.2231e+27  46545aed
  0x00007ff60ce3be9a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3be9b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3be9c          493   6.9084e-43  ed010000
  0x00007ff60ce3be9d    536870913   1.0842e-19  01000020
* 0x00007ff60ce3bea1   -312847307  -4.2231e+27  35545aed
  0x00007ff60ce3bea2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bea3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bea4          493   6.9084e-43  ed010000
  0x00007ff60ce3bea5  -1073741823  -2.0000e+00  010000c0
* 0x00007ff60ce3bea9   -312847297  -4.2231e+27  3f545aed
  0x00007ff60ce3beaa     32332372   8.7190e-38  545aed01
  0x00007ff60ce3beab       126298   1.7698e-40  5aed0100
  0x00007ff60ce3beac          493   6.9084e-43  ed010000
  0x00007ff60ce3bead   1610612737   3.6893e+19  01000060
* 0x00007ff60ce3beb0   1515472224   1.4937e+16  6045545a
  0x00007ff60ce3beb1   -312847291  -4.2231e+27  45545aed
  0x00007ff60ce3beb2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3beb3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3beb4          493   6.9084e-43  ed010000
  0x00007ff60ce3beb5   1073741825   2.0000e+00  01000040
* 0x00007ff60ce3beb9   -312847304  -4.2231e+27  38545aed
  0x00007ff60ce3beba     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bebb       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bebc          493   6.9084e-43  ed010000
  0x00007ff60ce3bebd  -2147483647  -1.4013e-45  01000080
* 0x00007ff60ce3bec0   1515464064   1.4928e+16  8025545a
  0x00007ff60ce3bec1   -312847323  -4.2231e+27  25545aed
  0x00007ff60ce3bec2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bec3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bec4          493   6.9084e-43  ed010000
  0x00007ff60ce3bec5   1610612737   3.6893e+19  01000060
* 0x00007ff60ce3bec8   1515464544   1.4929e+16  6027545a
  0x00007ff60ce3bec9   -312847321  -4.2231e+27  27545aed
  0x00007ff60ce3beca     32332372   8.7190e-38  545aed01
  0x00007ff60ce3becb       126298   1.7698e-40  5aed0100
  0x00007ff60ce3becc          493   6.9084e-43  ed010000
  0x00007ff60ce3becd  -1073741823  -2.0000e+00  010000c0
* 0x00007ff60ce3bed0   1515464384   1.4929e+16  c026545a
  0x00007ff60ce3bed1   -312847322  -4.2231e+27  26545aed
  0x00007ff60ce3bed2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bed3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bed4          493   6.9084e-43  ed010000
  0x00007ff60ce3bed5  -2147483647  -1.4013e-45  01000080
* 0x00007ff60ce3bed9   -312847303  -4.2231e+27  39545aed
  0x00007ff60ce3beda     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bedb       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bedc          493   6.9084e-43  ed010000
  0x00007ff60ce3bedd   1073741825   2.0000e+00  01000040
* 0x00007ff60ce3bee1   -312847289  -4.2231e+27  47545aed
  0x00007ff60ce3bee2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bee3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bee4          493   6.9084e-43  ed010000
  0x00007ff60ce3bee5    536870913   1.0842e-19  01000020
* 0x00007ff60ce3bee8   1515466784   1.4931e+16  2030545a
  0x00007ff60ce3bee9   -312847312  -4.2231e+27  30545aed
  0x00007ff60ce3beea     32332372   8.7190e-38  545aed01
  0x00007ff60ce3beeb       126298   1.7698e-40  5aed0100
  0x00007ff60ce3beec          493   6.9084e-43  ed010000
  0x00007ff60ce3beed   -536870911  -3.6893e+19  010000e0
* 0x00007ff60ce3bef0   1515469024   1.4934e+16  e038545a
  0x00007ff60ce3bef1   -312847304  -4.2231e+27  38545aed
  0x00007ff60ce3bef2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bef3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bef4          493   6.9084e-43  ed010000
  0x00007ff60ce3bef5  -1073741823  -2.0000e+00  010000c0
* 0x00007ff60ce3bef8   1515468224   1.4933e+16  c035545a
  0x00007ff60ce3bef9   -312847307  -4.2231e+27  35545aed
  0x00007ff60ce3befa     32332372   8.7190e-38  545aed01
  0x00007ff60ce3befb       126298   1.7698e-40  5aed0100
  0x00007ff60ce3befc          493   6.9084e-43  ed010000
  0x00007ff60ce3befd   -536870911  -3.6893e+19  010000e0
* 0x00007ff60ce3bf00   1515471584   1.4937e+16  e042545a
  0x00007ff60ce3bf01   -312847294  -4.2231e+27  42545aed
  0x00007ff60ce3bf02     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf03       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf04          493   6.9084e-43  ed010000
  0x00007ff60ce3bf05  -1610612735  -1.0842e-19  010000a0
* 0x00007ff60ce3bf08   1515468704   1.4933e+16  a037545a
  0x00007ff60ce3bf09   -312847305  -4.2231e+27  37545aed
  0x00007ff60ce3bf0a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf0b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf0c          493   6.9084e-43  ed010000
  0x00007ff60ce3bf0d   1073741825   2.0000e+00  01000040
* 0x00007ff60ce3bf10   1515463744   1.4928e+16  4024545a
  0x00007ff60ce3bf11   -312847324  -4.2231e+27  24545aed
  0x00007ff60ce3bf12     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf13       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf14          493   6.9084e-43  ed010000
  0x00007ff60ce3bf15  -2147483647  -1.4013e-45  01000080
* 0x00007ff60ce3bf18   1515466624   1.4931e+16  802f545a
  0x00007ff60ce3bf19   -312847313  -4.2231e+27  2f545aed
  0x00007ff60ce3bf1a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf1b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf1c          493   6.9084e-43  ed010000
  0x00007ff60ce3bf1d   1610612737   3.6893e+19  01000060
* 0x00007ff60ce3bf20   1515468384   1.4933e+16  6036545a
  0x00007ff60ce3bf21   -312847306  -4.2231e+27  36545aed
  0x00007ff60ce3bf22     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf23       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf24          493   6.9084e-43  ed010000
  0x00007ff60ce3bf25   1610612737   3.6893e+19  01000060
* 0x00007ff60ce3bf28   1515465824   1.4930e+16  602c545a
  0x00007ff60ce3bf29   -312847316  -4.2231e+27  2c545aed
  0x00007ff60ce3bf2a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf2b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf2c          493   6.9084e-43  ed010000
  0x00007ff60ce3bf2d  -1610612735  -1.0842e-19  010000a0
* 0x00007ff60ce3bf30   1515464864   1.4929e+16  a028545a
  0x00007ff60ce3bf31   -312847320  -4.2231e+27  28545aed
  0x00007ff60ce3bf32     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf33       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf34          493   6.9084e-43  ed010000
  0x00007ff60ce3bf35   -536870911  -3.6893e+19  010000e0
* 0x00007ff60ce3bf38   1515472864   1.4938e+16  e047545a
  0x00007ff60ce3bf39   -312847289  -4.2231e+27  47545aed
  0x00007ff60ce3bf3a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf3b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf3c          493   6.9084e-43  ed010000
  0x00007ff60ce3bf3d            1   1.4013e-45  01000000
* 0x00007ff60ce3bf59   -312847319  -4.2231e+27  29545aed
  0x00007ff60ce3bf5a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf5b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf5c          493   6.9084e-43  ed010000
  0x00007ff60ce3bf5d  -1879048191  -2.5244e-29  01000090
* 0x00007ff60ce3bf61   -312847490  -4.2230e+27  7e535aed
  0x00007ff60ce3bf62     32332371   8.7190e-38  535aed01
  0x00007ff60ce3bf63       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf64          493   6.9084e-43  ed010000
  0x00007ff60ce3bf65    385875969   4.1359e-25  01000017
* 0x00007ff60ce3bf70   1448967760   6.0884e+13  507e5d56
  0x00007ff60ce3bf71   -313107074  -4.1464e+27  7e5d56ed
  0x00007ff60ce3bf72     32331357   8.7184e-38  5d56ed01
  0x00007ff60ce3bf73       126294   1.7698e-40  56ed0100
  0x00007ff60ce3bf74          493   6.9084e-43  ed010000
  0x00007ff60ce3bf75    369098753   1.0340e-25  01000016
* 0x00007ff60ce3bf80   1515482464   1.4948e+16  606d545a
  0x00007ff60ce3bf81   -312847251  -4.2231e+27  6d545aed
  0x00007ff60ce3bf82     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf83       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf84          493   6.9084e-43  ed010000
  0x00007ff60ce3bf85  -1073741823  -2.0000e+00  010000c0
* 0x00007ff60ce3bf89   -312847312  -4.2231e+27  30545aed
  0x00007ff60ce3bf8a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf8b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf8c          493   6.9084e-43  ed010000
  0x00007ff60ce3bf8d   1610612737   3.6893e+19  01000060
* 0x00007ff60ce3bf90   1515467104   1.4932e+16  6031545a
  0x00007ff60ce3bf91   -312847311  -4.2231e+27  31545aed
  0x00007ff60ce3bf92     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf93       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf94          493   6.9084e-43  ed010000
  0x00007ff60ce3bf95            1   1.4013e-45  01000000
* 0x00007ff60ce3bf98   1515465984   1.4931e+16  002d545a
  0x00007ff60ce3bf99   -312847315  -4.2231e+27  2d545aed
  0x00007ff60ce3bf9a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bf9b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bf9c          493   6.9084e-43  ed010000
  0x00007ff60ce3bf9d   -805306367  -8.5899e+09  010000d0
* 0x00007ff60ce3bfa8   1449333280   6.2417e+13  20126356
  0x00007ff60ce3bfa9   -313105646  -4.1468e+27  126356ed
  0x00007ff60ce3bfaa     32331363   8.7184e-38  6356ed01
  0x00007ff60ce3bfab       126294   1.7698e-40  56ed0100
  0x00007ff60ce3bfac          493   6.9084e-43  ed010000
  0x00007ff60ce3bfad    285212673   1.0097e-28  01000011
* 0x00007ff60ce3bfb9   -313108240  -4.1461e+27  f05856ed
  0x00007ff60ce3bfba     32331352   8.7184e-38  5856ed01
  0x00007ff60ce3bfbb       126294   1.7698e-40  56ed0100
  0x00007ff60ce3bfbc          493   6.9084e-43  ed010000
  0x00007ff60ce3bfbd    419430401   6.6174e-24  01000019
* 0x00007ff60ce3bfe1   -313107094  -4.1464e+27  6a5d56ed
  0x00007ff60ce3bfe2     32331357   8.7184e-38  5d56ed01
  0x00007ff60ce3bfe3       126294   1.7698e-40  56ed0100
  0x00007ff60ce3bfe4          493   6.9084e-43  ed010000
  0x00007ff60ce3bfe5    536870913   1.0842e-19  01000020
* 0x00007ff60ce3bfe8   1448963360   6.0865e+13  206d5d56
  0x00007ff60ce3bfe9   -313107091  -4.1464e+27  6d5d56ed
  0x00007ff60ce3bfea     32331357   8.7184e-38  5d56ed01
  0x00007ff60ce3bfeb       126294   1.7698e-40  56ed0100
  0x00007ff60ce3bfec          493   6.9084e-43  ed010000
  0x00007ff60ce3bfed            1   1.4013e-45  01000000
* 0x00007ff60ce3bff0   1515465984   1.4931e+16  002d545a
  0x00007ff60ce3bff1   -312847315  -4.2231e+27  2d545aed
  0x00007ff60ce3bff2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3bff3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3bff4          493   6.9084e-43  ed010000
  0x00007ff60ce3bff5            1   1.4013e-45  01000000
* 0x00007ff60ce3c000   1515465504   1.4930e+16  202b545a
  0x00007ff60ce3c001   -312847317  -4.2231e+27  2b545aed
  0x00007ff60ce3c002     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c003       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c004          493   6.9084e-43  ed010000
  0x00007ff60ce3c005    536870913   1.0842e-19  01000020
* 0x00007ff60ce3c008   1448963360   6.0865e+13  206d5d56
  0x00007ff60ce3c009   -313107091  -4.1464e+27  6d5d56ed
  0x00007ff60ce3c00a     32331357   8.7184e-38  5d56ed01
  0x00007ff60ce3c00b       126294   1.7698e-40  56ed0100
  0x00007ff60ce3c00c          493   6.9084e-43  ed010000
  0x00007ff60ce3c00d   -805306367  -8.5899e+09  010000d0
* 0x00007ff60ce3c018   1449333024   6.2416e+13  20116356
  0x00007ff60ce3c019   -313105647  -4.1468e+27  116356ed
  0x00007ff60ce3c01a     32331363   8.7184e-38  6356ed01
  0x00007ff60ce3c01b       126294   1.7698e-40  56ed0100
  0x00007ff60ce3c01c          493   6.9084e-43  ed010000
  0x00007ff60ce3c01d    335544321   6.4623e-27  01000014
* 0x00007ff60ce3c028   1449331872   6.2411e+13  a00c6356
  0x00007ff60ce3c029   -313105652  -4.1468e+27  0c6356ed
  0x00007ff60ce3c02a     32331363   8.7184e-38  6356ed01
  0x00007ff60ce3c02b       126294   1.7698e-40  56ed0100
  0x00007ff60ce3c02c          493   6.9084e-43  ed010000
  0x00007ff60ce3c02d    318767105   1.6156e-27  01000013
* 0x00007ff60ce3c050   1448963360   6.0865e+13  206d5d56
  0x00007ff60ce3c051   -313107091  -4.1464e+27  6d5d56ed
  0x00007ff60ce3c052     32331357   8.7184e-38  5d56ed01
  0x00007ff60ce3c053       126294   1.7698e-40  56ed0100
  0x00007ff60ce3c054          493   6.9084e-43  ed010000
  0x00007ff60ce3c055   1342177281   8.5899e+09  01000050
* 0x00007ff60ce3c058   1448967760   6.0884e+13  507e5d56
  0x00007ff60ce3c059   -313107074  -4.1464e+27  7e5d56ed
  0x00007ff60ce3c05a     32331357   8.7184e-38  5d56ed01
  0x00007ff60ce3c05b       126294   1.7698e-40  56ed0100
  0x00007ff60ce3c05c          493   6.9084e-43  ed010000
  0x00007ff60ce3c05d    536870913   1.0842e-19  01000020
* 0x00007ff60ce3c060   1515465504   1.4930e+16  202b545a
  0x00007ff60ce3c061   -312847317  -4.2231e+27  2b545aed
  0x00007ff60ce3c062     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c063       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c064          493   6.9084e-43  ed010000
  0x00007ff60ce3c065            1   1.4013e-45  01000000
* 0x00007ff60ce3c071   -313107094  -4.1464e+27  6a5d56ed
  0x00007ff60ce3c072     32331357   8.7184e-38  5d56ed01
  0x00007ff60ce3c073       126294   1.7698e-40  56ed0100
  0x00007ff60ce3c074          493   6.9084e-43  ed010000
  0x00007ff60ce3c075    402653185   1.6544e-24  01000018
* 0x00007ff60ce3c080   1448962832   6.0863e+13  106b5d56
  0x00007ff60ce3c081   -313107093  -4.1464e+27  6b5d56ed
  0x00007ff60ce3c082     32331357   8.7184e-38  5d56ed01
  0x00007ff60ce3c083       126294   1.7698e-40  56ed0100
  0x00007ff60ce3c084          493   6.9084e-43  ed010000
  0x00007ff60ce3c085  -1073741823  -2.0000e+00  010000c0
* 0x00007ff60ce3c089   -312847267  -4.2231e+27  5d545aed
  0x00007ff60ce3c08a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c08b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c08c          493   6.9084e-43  ed010000
  0x00007ff60ce3c08d            1   1.4013e-45  01000000
* 0x00007ff60ce3c090   1515477504   1.4943e+16  005a545a
  0x00007ff60ce3c091   -312847270  -4.2231e+27  5a545aed
  0x00007ff60ce3c092     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c093       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c094          493   6.9084e-43  ed010000
  0x00007ff60ce3c095   1610612737   3.6893e+19  01000060
* 0x00007ff60ce3c099   -312847271  -4.2231e+27  59545aed
  0x00007ff60ce3c09a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c09b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c09c          493   6.9084e-43  ed010000
  0x00007ff60ce3c09d  -1073741823  -2.0000e+00  010000c0
* 0x00007ff60ce3c0a0   1515473344   1.4938e+16  c049545a
  0x00007ff60ce3c0a1   -312847287  -4.2231e+27  49545aed
  0x00007ff60ce3c0a2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0a3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0a4          493   6.9084e-43  ed010000
  0x00007ff60ce3c0a5  -2147483647  -1.4013e-45  01000080
* 0x00007ff60ce3c0a9   -312847268  -4.2231e+27  5c545aed
  0x00007ff60ce3c0aa     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0ab       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0ac          493   6.9084e-43  ed010000
  0x00007ff60ce3c0ad            1   1.4013e-45  01000000
* 0x00007ff60ce3c0b0   1515474944   1.4940e+16  0050545a
  0x00007ff60ce3c0b1   -312847280  -4.2231e+27  50545aed
  0x00007ff60ce3c0b2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0b3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0b4          493   6.9084e-43  ed010000
  0x00007ff60ce3c0b5            1   1.4013e-45  01000000
* 0x00007ff60ce3c0b8   1515480064   1.4946e+16  0064545a
  0x00007ff60ce3c0b9   -312847260  -4.2231e+27  64545aed
  0x00007ff60ce3c0ba     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0bb       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0bc          493   6.9084e-43  ed010000
  0x00007ff60ce3c0bd   -536870911  -3.6893e+19  010000e0
* 0x00007ff60ce3c0c0   1515475424   1.4941e+16  e051545a
  0x00007ff60ce3c0c1   -312847279  -4.2231e+27  51545aed
  0x00007ff60ce3c0c2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0c3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0c4          493   6.9084e-43  ed010000
  0x00007ff60ce3c0c5   1610612737   3.6893e+19  01000060
* 0x00007ff60ce3c0c8   1515479904   1.4945e+16  6063545a
  0x00007ff60ce3c0c9   -312847261  -4.2231e+27  63545aed
  0x00007ff60ce3c0ca     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0cb       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0cc          493   6.9084e-43  ed010000
  0x00007ff60ce3c0cd    536870913   1.0842e-19  01000020
* 0x00007ff60ce3c0d0   1515475744   1.4941e+16  2053545a
  0x00007ff60ce3c0d1   -312847277  -4.2231e+27  53545aed
  0x00007ff60ce3c0d2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0d3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0d4          493   6.9084e-43  ed010000
  0x00007ff60ce3c0d5            1   1.4013e-45  01000000
* 0x00007ff60ce3c0d8   1515482624   1.4948e+16  006e545a
  0x00007ff60ce3c0d9   -312847250  -4.2231e+27  6e545aed
  0x00007ff60ce3c0da     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0db       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0dc          493   6.9084e-43  ed010000
  0x00007ff60ce3c0dd  -1610612735  -1.0842e-19  010000a0
* 0x00007ff60ce3c0e0   1515473824   1.4939e+16  a04b545a
  0x00007ff60ce3c0e1   -312847285  -4.2231e+27  4b545aed
  0x00007ff60ce3c0e2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0e3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0e4          493   6.9084e-43  ed010000
  0x00007ff60ce3c0e5            1   1.4013e-45  01000000
* 0x00007ff60ce3c0e8   1515481344   1.4947e+16  0069545a
  0x00007ff60ce3c0e9   -312847255  -4.2231e+27  69545aed
  0x00007ff60ce3c0ea     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0eb       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0ec          493   6.9084e-43  ed010000
  0x00007ff60ce3c0ed  -1073741823  -2.0000e+00  010000c0
* 0x00007ff60ce3c0f0   1515477184   1.4943e+16  c058545a
  0x00007ff60ce3c0f1   -312847272  -4.2231e+27  58545aed
  0x00007ff60ce3c0f2     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0f3       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0f4          493   6.9084e-43  ed010000
  0x00007ff60ce3c0f5  -1073741823  -2.0000e+00  010000c0
* 0x00007ff60ce3c0f9   -312847262  -4.2231e+27  62545aed
  0x00007ff60ce3c0fa     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c0fb       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c0fc          493   6.9084e-43  ed010000
  0x00007ff60ce3c0fd   1073741825   2.0000e+00  01000040
* 0x00007ff60ce3c100   1515473984   1.4939e+16  404c545a
  0x00007ff60ce3c101   -312847284  -4.2231e+27  4c545aed
  0x00007ff60ce3c102     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c103       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c104          493   6.9084e-43  ed010000
  0x00007ff60ce3c105   -536870911  -3.6893e+19  010000e0
* 0x00007ff60ce3c109   -312847284  -4.2231e+27  4c545aed
  0x00007ff60ce3c10a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c10b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c10c          493   6.9084e-43  ed010000
  0x00007ff60ce3c10d   1610612737   3.6893e+19  01000060
* 0x00007ff60ce3c110   1515474784   1.4940e+16  604f545a
  0x00007ff60ce3c111   -312847281  -4.2231e+27  4f545aed
  0x00007ff60ce3c112     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c113       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c114          493   6.9084e-43  ed010000
  0x00007ff60ce3c115   1610612737   3.6893e+19  01000060
* 0x00007ff60ce3c118   1515476064   1.4941e+16  6054545a
  0x00007ff60ce3c119   -312847276  -4.2231e+27  54545aed
  0x00007ff60ce3c11a     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c11b       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c11c          493   6.9084e-43  ed010000
  0x00007ff60ce3c11d   1610612737   3.6893e+19  01000060
* 0x00007ff60ce3c121   -312847286  -4.2231e+27  4a545aed
  0x00007ff60ce3c122     32332372   8.7190e-38  545aed01
  0x00007ff60ce3c123       126298   1.7698e-40  5aed0100
  0x00007ff60ce3c124          493   6.9084e-43  ed010000
