# 35761 addresses changed in all 3 diffs
# values from level17.snap; addr  int32_le  float32  hex
* 0x00007ffb1ef33868    990116076   2.0137e-03  ecf8033b
  0x00007ffb1ef33869    389743608   6.0428e-25  f8033b17
  0x00007ffb1ef3386a   -300467453  -1.1701e+28  033b17ee
  0x00007ffb1ef3386b     15603515   2.1865e-38  3b17ee00
  0x00007ffb1ef3386c        60951   8.5411e-41  17ee0000
  0x00007ffb1ef3386d   -335544082  -6.1899e+26  ee0000ec
* 0x00007ffb1ef33870    990116076   2.0137e-03  ecf8033b
  0x00007ffb1ef33871    389743608   6.0428e-25  f8033b17
  0x00007ffb1ef33872   -300467453  -1.1701e+28  033b17ee
  0x00007ffb1ef33873     15603515   2.1865e-38  3b17ee00
  0x00007ffb1ef33874        60951   8.5411e-41  17ee0000
  0x00007ffb1ef33875   -335544082  -6.1899e+26  ee0000ec
* 0x00007ffb1ef33878    990116076   2.0137e-03  ecf8033b
  0x00007ffb1ef33879    389743608   6.0428e-25  f8033b17
  0x00007ffb1ef3387a   -300467453  -1.1701e+28  033b17ee
  0x00007ffb1ef3387b     15603515   2.1865e-38  3b17ee00
  0x00007ffb1ef3387c        60951   8.5411e-41  17ee0000
  0x00007ffb1ef3387d   -335544082  -6.1899e+26  ee0000ec
* 0x00007ffb1ef33880    990116076   2.0137e-03  ecf8033b
  0x00007ffb1ef33881    389743608   6.0428e-25  f8033b17
  0x00007ffb1ef33882   -300467453  -1.1701e+28  033b17ee
  0x00007ffb1ef33883     15603515   2.1865e-38  3b17ee00
  0x00007ffb1ef33884        60951   8.5411e-41  17ee0000
  0x00007ffb1ef33885   -335544082  -6.1899e+26  ee0000ec
* 0x00007ffb1ef33888    990116076   2.0137e-03  ecf8033b
  0x00007ffb1ef33889    389743608   6.0428e-25  f8033b17
  0x00007ffb1ef3388a   -300467453  -1.1701e+28  033b17ee
  0x00007ffb1ef3388b     15603515   2.1865e-38  3b17ee00
  0x00007ffb1ef3388c        60951   8.5411e-41  17ee0000
  0x00007ffb1ef3388d   -335544082  -6.1899e+26  ee0000ec
* 0x00007ffb1ef33890    990116076   2.0137e-03  ecf8033b
  0x00007ffb1ef33891    389743608   6.0428e-25  f8033b17
  0x00007ffb1ef33892   -300467453  -1.1701e+28  033b17ee
  0x00007ffb1ef33893     15603515   2.1865e-38  3b17ee00
  0x00007ffb1ef33894        60951   8.5411e-41  17ee0000
  0x00007ffb1ef33895          238   3.3351e-43  ee000000
* 0x00007ffb1ef33902     36503967   1.2710e-37  9f012d02
  0x00007ffb1ef33903       142593   1.9982e-40  012d0200
  0x00007ffb1ef33904          557   7.8052e-43  2d020000
* 0x00007ffb1ef33910    990116076   2.0137e-03  ecf8033b
  0x00007ffb1ef33911    389743608   6.0428e-25  f8033b17
  0x00007ffb1ef33912   -300467453  -1.1701e+28  033b17ee
  0x00007ffb1ef33913     15603515   2.1865e-38  3b17ee00
  0x00007ffb1ef33914        60951   8.5411e-41  17ee0000
  0x00007ffb1ef33915   -335544082  -6.1899e+26  ee0000ec
* 0x00007ffb1ef33918    990116076   2.0137e-03  ecf8033b
  0x00007ffb1ef33919    389743608   6.0428e-25  f8033b17
  0x00007ffb1ef3391a   -300467453  -1.1701e+28  033b17ee
  0x00007ffb1ef3391b     15603515   2.1865e-38  3b17ee00
  0x00007ffb1ef3391c        60951   8.5411e-41  17ee0000
  0x00007ffb1ef3391d   -335544082  -6.1899e+26  ee0000ec
* 0x00007ffb1ef33920    990116076   2.0137e-03  ecf8033b
  0x00007ffb1ef33921    389743608   6.0428e-25  f8033b17
  0x00007ffb1ef33922   -300467453  -1.1701e+28  033b17ee
  0x00007ffb1ef33923     15603515   2.1865e-38  3b17ee00
  0x00007ffb1ef33924        60951   8.5411e-41  17ee0000
  0x00007ffb1ef33925   -335544082  -6.1899e+26  ee0000ec
* 0x00007ffb1ef33928    990116076   2.0137e-03  ecf8033b
  0x00007ffb1ef33929    389743608   6.0428e-25  f8033b17
  0x00007ffb1ef3392a   -300467453  -1.1701e+28  033b17ee
  0x00007ffb1ef3392b     15603515   2.1865e-38  3b17ee00
  0x00007ffb1ef3392c        60951   8.5411e-41  17ee0000
  0x00007ffb1ef3392d          238   3.3351e-43  ee000000
* 0x00007ffb1ef33938    990116076   2.0137e-03  ecf8033b
  0x00007ffb1ef33939    389743608   6.0428e-25  f8033b17
  0x00007ffb1ef3393a   -300467453  -1.1701e+28  033b17ee
  0x00007ffb1ef3393b     15603515   2.1865e-38  3b17ee00
  0x00007ffb1ef3393c        60951   8.5411e-41  17ee0000
  0x00007ffb1ef3393d          238   3.3351e-43  ee000000
* 0x00007ffb241bb000    687261005   2.7397e-14  4dc5f628
  0x00007ffb241bb001    321451717   2.1326e-27  c5f62813
  0x00007ffb241bb002   -804050698  -9.8757e+09  f62813d0
  0x00007ffb241bb003     13636392   1.9109e-38  2813d000
  0x00007ffb241bb004        53267   7.4643e-41  13d00000
  0x00007ffb241bb005          208   2.9147e-43  d0000000
* 0x00007ffb241bb040   -687261006  -1.5089e+14  b23a09d7
  0x00007ffb241bb041   -321451718  -2.0797e+27  3a09d7ec
  0x00007ffb241bb042    804050697   4.3081e-10  09d7ec2f
  0x00007ffb241bb043    -13636393  -2.3384e+38  d7ec2fff
  0x00007ffb241bb044       -53268   nan  ec2fffff
  0x00007ffb241bb045    100663087   2.4074e-35  2fffff05
* 0x00007ffb241bb6b0   1433870969   1.6983e+13  79227755
  0x00007ffb241bb6b1  -1588234462  -7.2325e-19  227755a1
  0x00007ffb241bb6b2   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb241bb6b3     16294229   2.2833e-38  55a1f800
  0x00007ffb241bb6b4        63649   8.9191e-41  a1f80000
  0x00007ffb241bb6b5   2030043384   4.1540e+34  f8000079
* 0x00007ffb241bb6b8   1433870969   1.6983e+13  79227755
  0x00007ffb241bb6b9  -1588234462  -7.2325e-19  227755a1
  0x00007ffb241bb6ba   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb241bb6bb     16294229   2.2833e-38  55a1f800
  0x00007ffb241bb6bc        63649   8.9191e-41  a1f80000
  0x00007ffb241bb6bd   2030043384   4.1540e+34  f8000079
* 0x00007ffb241bb6c0   1433870969   1.6983e+13  79227755
  0x00007ffb241bb6c1  -1588234462  -7.2325e-19  227755a1
  0x00007ffb241bb6c2   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb241bb6c3     16294229   2.2833e-38  55a1f800
  0x00007ffb241bb6c4        63649   8.9191e-41  a1f80000
  0x00007ffb241bb6c5   2030043384   4.1540e+34  f8000079
* 0x00007ffb241bb6c8   1433870969   1.6983e+13  79227755
  0x00007ffb241bb6c9  -1588234462  -7.2325e-19  227755a1
  0x00007ffb241bb6ca   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb241bb6cb     16294229   2.2833e-38  55a1f800
  0x00007ffb241bb6cc        63649   8.9191e-41  a1f80000
  0x00007ffb241bb6cd   2030043384   4.1540e+34  f8000079
* 0x00007ffb241bb6d0   1433870969   1.6983e+13  79227755
  0x00007ffb241bb6d1  -1588234462  -7.2325e-19  227755a1
  0x00007ffb241bb6d2   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb241bb6d3     16294229   2.2833e-38  55a1f800
  0x00007ffb241bb6d4        63649   8.9191e-41  a1f80000
  0x00007ffb241bb6d5   2030043384   4.1540e+34  f8000079
* 0x00007ffb241bb6d8   1433870969   1.6983e+13  79227755
  0x00007ffb241bb6d9  -1588234462  -7.2325e-19  227755a1
  0x00007ffb241bb6da   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb241bb6db     16294229   2.2833e-38  55a1f800
  0x00007ffb241bb6dc        63649   8.9191e-41  a1f80000
  0x00007ffb241bb6dd     16777464   2.3511e-38  f8000001
* 0x00007ffb241bb7f8    664335904   4.2455e-15  20f69827
  0x00007ffb241bb7f9    757569782   9.5268e-12  f698272d
  0x00007ffb241bb7fa     36513688   1.2721e-37  98272d02
  0x00007ffb241bb7fb       142631   1.9987e-40  272d0200
  0x00007ffb241bb7fc          557   7.8052e-43  2d020000
* 0x00007ffb292fdaf8   -479783952  -4.2626e+21  f01367e3
  0x00007ffb292fdaf9    669214483   6.3117e-15  1367e327
  0x00007ffb292fdafa    640148327   5.8248e-16  67e32726
* 0x00007ffb292fdafc         9767   1.3686e-41  27260000
  0x00007ffb292fdafd   -855637978  -1.3422e+08  260000cd
* 0x00007ffb292fdf90    128028816   2.4310e-34  9090a107
  0x00007ffb292fdf91    755474832   7.7097e-12  90a1072d
  0x00007ffb292fdf92     36505505   1.2712e-37  a1072d02
  0x00007ffb292fdf93       142599   1.9982e-40  072d0200
  0x00007ffb292fdf94          557   7.8052e-43  2d020000
* 0x00007ffb292fe1d0           35   4.9045e-44  23000000
* 0x00007ffb2930f1a8   -741342888  -1.7868e+12  5801d0d3
* 0x00007ffb2a689688    148354576   1.2983e-33  10b6d708
  0x00007ffb2a689689    755554230   7.7786e-12  b6d7082d
  0x00007ffb2a68968a     36505815   1.2713e-37  d7082d02
  0x00007ffb2a68968b       142600   1.9983e-40  082d0200
  0x00007ffb2a68968c          557   7.8052e-43  2d020000
* 0x00007ffb2a6896a9    755553430   7.7779e-12  96d4082d
  0x00007ffb2a6896aa     36505812   1.2713e-37  d4082d02
  0x00007ffb2a6896ab       142600   1.9983e-40  082d0200
  0x00007ffb2a6896ac          557   7.8052e-43  2d020000
* 0x00007ffb2a68a530    146007472   1.0827e-33  b0e5b308
  0x00007ffb2a68a531    755545061   7.7706e-12  e5b3082d
  0x00007ffb2a68a532     36505779   1.2713e-37  b3082d02
  0x00007ffb2a68a533       142600   1.9983e-40  082d0200
  0x00007ffb2a68a534          557   7.8052e-43  2d020000
* 0x00007ffb2a68a538    132772432   3.5200e-34  50f2e907
  0x00007ffb2a68a539    755493362   7.7258e-12  f2e9072d
  0x00007ffb2a68a53a     36505577   1.2712e-37  e9072d02
  0x00007ffb2a68a53b       142599   1.9982e-40  072d0200
  0x00007ffb2a68a53c          557   7.8052e-43  2d020000
* 0x00007ffb2a68b168    145791616   1.0629e-33  809ab008
  0x00007ffb2a68b169    755544218   7.7699e-12  9ab0082d
  0x00007ffb2a68b16a     36505776   1.2713e-37  b0082d02
  0x00007ffb2a68b16b       142600   1.9983e-40  082d0200
  0x00007ffb2a68b16c          557   7.8052e-43  2d020000
* 0x00007ffb2a68b170    145785424   1.0623e-33  5082b008
  0x00007ffb2a68b171    755544194   7.7699e-12  82b0082d
  0x00007ffb2a68b172     36505776   1.2713e-37  b0082d02
  0x00007ffb2a68b173       142600   1.9983e-40  082d0200
  0x00007ffb2a68b174          557   7.8052e-43  2d020000
* 0x00007ffb2a7d2749    755569274   7.7917e-12  7a12092d
  0x00007ffb2a7d274a     36505874   1.2713e-37  12092d02
  0x00007ffb2a7d274b       142601   1.9983e-40  092d0200
  0x00007ffb2a7d274c          557   7.8052e-43  2d020000
* 0x00007ffb305f7dc0   1545830538   1.8409e+17  8a80235c
  0x00007ffb305f7dc1   1935418240   1.7441e+31  80235c73
  0x00007ffb305f7dc2   1836276771   4.7073e+27  235c736d
  0x00007ffb305f7dc3     -9604260  -3.1563e+38  5c736dff
  0x00007ffb305f7dc4       -37517   nan  736dffff
  0x00007ffb305f7dc5   1979711341   6.4903e+32  6dffff75
* 0x00007ffb305f7dc8  -1545830539  -2.3906e-17  757fdca3
  0x00007ffb305f7dc9  -1935418241  -2.5247e-31  7fdca38c
  0x00007ffb305f7dca  -1836276772  -8.8756e-28  dca38c92
  0x00007ffb305f7dcb      9604259   1.3458e-38  a38c9200
  0x00007ffb305f7dcc        37516   5.2571e-41  8c920000
  0x00007ffb305f7dcd   1962934418   1.6226e+32  92000075
* 0x00007ffb305f8170    128024336   2.4299e-34  107fa107
  0x00007ffb305f8171    755474815   7.7097e-12  7fa1072d
  0x00007ffb305f8172     36505505   1.2712e-37  a1072d02
  0x00007ffb305f8173       142599   1.9982e-40  072d0200
  0x00007ffb305f8174          557   7.8052e-43  2d020000
* 0x00007ffb305f81e0           39   5.4651e-44  27000000
* 0x00007ffb306c6709    755477604   7.7121e-12  64ac072d
  0x00007ffb306c670a     36505516   1.2712e-37  ac072d02
  0x00007ffb306c670b       142599   1.9982e-40  072d0200
  0x00007ffb306c670c          557   7.8052e-43  2d020000
* 0x00007ffb306c6720   2068731696   1.0714e+36  30574e7b
  0x00007ffb306c6721    763055703   1.4285e-11  574e7b2d
  0x00007ffb306c6722     36535118   1.2745e-37  4e7b2d02
  0x00007ffb306c6723       142715   1.9999e-40  7b2d0200
  0x00007ffb306c6724          557   7.8052e-43  2d020000
* 0x00007ffb306c6738  -1758849552  -5.4958e-25  f0152a97
  0x00007ffb306c6739    764881429   1.7185e-11  152a972d
  0x00007ffb306c673a     36542250   1.2753e-37  2a972d02
  0x00007ffb306c673b       142743   2.0003e-40  972d0200
  0x00007ffb306c673c          557   7.8052e-43  2d020000
* 0x00007ffb306c6740  -1758849400  -5.4958e-25  88162a97
  0x00007ffb306c6741    764881430   1.7185e-11  162a972d
  0x00007ffb306c6742     36542250   1.2753e-37  2a972d02
  0x00007ffb306c6743       142743   2.0003e-40  972d0200
  0x00007ffb306c6744          557   7.8052e-43  2d020000
* 0x00007ffb306c6748  -1758849400  -5.4958e-25  88162a97
  0x00007ffb306c6749    764881430   1.7185e-11  162a972d
  0x00007ffb306c674a     36542250   1.2753e-37  2a972d02
  0x00007ffb306c674b       142743   2.0003e-40  972d0200
  0x00007ffb306c674c          557   7.8052e-43  2d020000
* 0x00007ffb306e7688    140124224   6.5640e-34  40205a08
  0x00007ffb306e7689    755522080   7.7507e-12  205a082d
  0x00007ffb306e768a     36505690   1.2712e-37  5a082d02
  0x00007ffb306e768b       142600   1.9983e-40  082d0200
  0x00007ffb306e768c          557   7.8052e-43  2d020000
* 0x00007ffb30f56090         1099   1.5400e-42  4b040000
* 0x00007ffb30f56094          332   4.6523e-43  4c010000
* 0x00007ffb30f560ca     36503968   1.2710e-37  a0012d02
  0x00007ffb30f560cb       142593   1.9982e-40  012d0200
  0x00007ffb30f560cc          557   7.8052e-43  2d020000
* 0x00007ffb30f560d2     36503968   1.2710e-37  a0012d02
  0x00007ffb30f560d3       142593   1.9982e-40  012d0200
  0x00007ffb30f560d4          557   7.8052e-43  2d020000
* 0x00007ffb30f560e8            0   0.0000e+00  00000000
  0x00007ffb30f560e9            0   0.0000e+00  00000000
  0x00007ffb30f560ea            0   0.0000e+00  00000000
  0x00007ffb30f560eb            0   0.0000e+00  00000000
  0x00007ffb30f560ec            0   0.0000e+00  00000000
  0x00007ffb30f560ed            0   0.0000e+00  00000000
* 0x00007ffb30f560f9            0   0.0000e+00  00000000
* 0x00007ffb30f56129    765587011   1.8409e-11  43eea12d
  0x00007ffb30f5612a     36545006   1.2757e-37  eea12d02
  0x00007ffb30f5612b       142753   2.0004e-40  a12d0200
  0x00007ffb30f5612c          557   7.8052e-43  2d020000
* 0x00007ffb30f56131    765587011   1.8409e-11  43eea12d
  0x00007ffb30f56132     36545006   1.2757e-37  eea12d02
  0x00007ffb30f56133       142753   2.0004e-40  a12d0200
  0x00007ffb30f56134          557   7.8052e-43  2d020000
* 0x00007ffb30f56139    765587011   1.8409e-11  43eea12d
  0x00007ffb30f5613a     36545006   1.2757e-37  eea12d02
  0x00007ffb30f5613b       142753   2.0004e-40  a12d0200
  0x00007ffb30f5613c          557   7.8052e-43  2d020000
* 0x00007ffb30f56141    765587011   1.8409e-11  43eea12d
  0x00007ffb30f56142     36545006   1.2757e-37  eea12d02
  0x00007ffb30f56143       142753   2.0004e-40  a12d0200
  0x00007ffb30f56144          557   7.8052e-43  2d020000
* 0x00007ffb30f56148  -1701266768  -6.3167e-23  b0ba989a
  0x00007ffb30f56149    765106362   1.7576e-11  ba989a2d
  0x00007ffb30f5614a     36543128   1.2754e-37  989a2d02
  0x00007ffb30f5614b       142746   2.0003e-40  9a2d0200
  0x00007ffb30f5614c          557   7.8052e-43  2d020000
* 0x00007ffb30f56178  -1578220192  -1.6146e-18  6045eea1
  0x00007ffb30f56179    765587013   1.8409e-11  45eea12d
  0x00007ffb30f5617a     36545006   1.2757e-37  eea12d02
  0x00007ffb30f5617b       142753   2.0004e-40  a12d0200
  0x00007ffb30f5617c          557   7.8052e-43  2d020000
* 0x00007ffb30f56180  -1578220176  -1.6146e-18  7045eea1
  0x00007ffb30f56181    765587013   1.8409e-11  45eea12d
  0x00007ffb30f56182     36545006   1.2757e-37  eea12d02
  0x00007ffb30f56183       142753   2.0004e-40  a12d0200
  0x00007ffb30f56184          557   7.8052e-43  2d020000
* 0x00007ffb30f56188  -1578220128  -1.6146e-18  a045eea1
  0x00007ffb30f56189    765587013   1.8409e-11  45eea12d
  0x00007ffb30f5618a     36545006   1.2757e-37  eea12d02
  0x00007ffb30f5618b       142753   2.0004e-40  a12d0200
  0x00007ffb30f5618c          557   7.8052e-43  2d020000
* 0x00007ffb30f56190  -1578220192  -1.6146e-18  6045eea1
  0x00007ffb30f56191    765587013   1.8409e-11  45eea12d
  0x00007ffb30f56192     36545006   1.2757e-37  eea12d02
  0x00007ffb30f56193       142753   2.0004e-40  a12d0200
  0x00007ffb30f56194          557   7.8052e-43  2d020000
* 0x00007ffb30f56198           20   2.8026e-44  14000000
* 0x00007ffb30f56680    179300793   1.6940e-32  b9e9af0a
  0x00007ffb30f56681    436908009   2.8680e-23  e9af0a1a
  0x00007ffb30f56682  -2061890897  -7.2430e-36  af0a1a85
  0x00007ffb30f56683      8722954   1.2223e-38  0a1a8500
  0x00007ffb30f56684        34074   4.7748e-41  1a850000
  0x00007ffb30f56685          133   1.8637e-43  85000000
* 0x00007ffb30f566c0   -179300794  -2.6378e+32  461650f5
  0x00007ffb30f566c1   -436908010  -1.4481e+23  1650f5e5
  0x00007ffb30f566c2   2061890896   5.9701e+35  50f5e57a
  0x00007ffb30f566c3     -8722955  -3.3350e+38  f5e57aff
  0x00007ffb30f566c4       -34075   nan  e57affff
  0x00007ffb30f566c5    100663162   2.4074e-35  7affff05
* 0x00007ffb30f567a0    236946455   1.9662e-30  17841f0e
  0x00007ffb30f567a1  -1525801084  -1.2327e-16  841f0ea5
  0x00007ffb30f567a2   -123400673  -2.6782e+34  1f0ea5f8
  0x00007ffb30f567a3     16295182   2.2834e-38  0ea5f800
  0x00007ffb30f567a4        63653   8.9197e-41  a5f80000
  0x00007ffb30f567a5    385876216   4.1360e-25  f8000017
  0x00007ffb30f567a6  -2078867456  -1.7750e-36  00001784
* 0x00007ffb30f567a8    236946455   1.9662e-30  17841f0e
  0x00007ffb30f567a9  -1525801084  -1.2327e-16  841f0ea5
  0x00007ffb30f567aa   -123400673  -2.6782e+34  1f0ea5f8
  0x00007ffb30f567ab     16295182   2.2834e-38  0ea5f800
  0x00007ffb30f567ac   1610676389   3.7173e+19  a5f80060
  0x00007ffb30f567ad    157286648   2.6963e-33  f8006009
  0x00007ffb30f567ae  -2079760384  -1.6148e-36  00600984
  0x00007ffb30f567af    528746848   5.5920e-20  6009841f
  0x00007ffb30f567b0    236946441   1.9662e-30  09841f0e
  0x00007ffb30f567b1  -1525801084  -1.2327e-16  841f0ea5
  0x00007ffb30f567b2   -123400673  -2.6782e+34  1f0ea5f8
  0x00007ffb30f567b3     16295182   2.2834e-38  0ea5f800
  0x00007ffb30f567b4        63653   8.9197e-41  a5f80000
  0x00007ffb30f567b5   2030043384   4.1540e+34  f8000079
  0x00007ffb30f567b6    578355200   3.3746e-18  00007922
* 0x00007ffb30f567b8   1433870969   1.6983e+13  79227755
  0x00007ffb30f567b9  -1588234462  -7.2325e-19  227755a1
  0x00007ffb30f567ba   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb30f567bb     16294229   2.2833e-38  55a1f800
  0x00007ffb30f567bc        63649   8.9191e-41  a1f80000
  0x00007ffb30f567bd   2030043384   4.1540e+34  f8000079
* 0x00007ffb30f567c0   1433870969   1.6983e+13  79227755
  0x00007ffb30f567c1  -1588234462  -7.2325e-19  227755a1
  0x00007ffb30f567c2   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb30f567c3     16294229   2.2833e-38  55a1f800
  0x00007ffb30f567c4        63649   8.9191e-41  a1f80000
  0x00007ffb30f567c5   2030043384   4.1540e+34  f8000079
* 0x00007ffb30f567c8   1433870969   1.6983e+13  79227755
  0x00007ffb30f567c9  -1588234462  -7.2325e-19  227755a1
  0x00007ffb30f567ca   -123644553  -2.6178e+34  7755a1f8
  0x00007ffb30f567cb     16294229   2.2833e-38  55a1f800
  0x00007ffb30f567cc        63649   8.9191e-41  a1f80000
  0x00007ffb30f567cd     16777464   2.3511e-38  f8000001
* 0x00007ffb30f56fa8      1142477   1.6010e-39  cd6e1100
  0x00007ffb30f56fa9         4462   6.2526e-42  6e110000
  0x00007ffb30f56faa    671088657   7.1054e-15  11000028
  0x00007ffb30f56fab   -987234304  -2.6880e+03  000028c5
  0x00007ffb30f56fac  -1379588096  -2.2414e-11  0028c5ad
  0x00007ffb30f56fad     11388200   1.5958e-38  28c5ad00
  0x00007ffb30f56fae        44485   6.2337e-41  c5ad0000
  0x00007ffb30f56faf          173   2.4242e-43  ad000000
* 0x00007ffb30f56fb8      1142477   1.6010e-39  cd6e1100
  0x00007ffb30f56fb9         4462   6.2526e-42  6e110000
  0x00007ffb30f56fba  -1476394991  -7.1054e-15  110000a8
  0x00007ffb30f56fbb   -911736832  -1.3763e+06  0000a8c9
  0x00007ffb30f56fbc  -1379293184  -2.2926e-11  00a8c9ad
  0x00007ffb30f56fbd     11389352   1.5960e-38  a8c9ad00
  0x00007ffb30f56fbe        44489   6.2342e-41  c9ad0000
  0x00007ffb30f56fbf          173   2.4242e-43  ad000000
* 0x00007ffb30f570c8            0   0.0000e+00  00000000
  0x00007ffb30f570c9            0   0.0000e+00  00000000
  0x00007ffb30f570ca            0   0.0000e+00  00000000
  0x00007ffb30f570cb            0   0.0000e+00  00000000
  0x00007ffb30f570cc            0   0.0000e+00  00000000
  0x00007ffb30f570cd   -805306368  -8.5899e+09  000000d0
* 0x00007ffb30f574d8  -1272412672  -1.5695e-07  008628b4
  0x00007ffb30f574d9    766781574   2.0482e-11  8628b42d
  0x00007ffb30f574da     36549672   1.2762e-37  28b42d02
  0x00007ffb30f574db       142772   2.0007e-40  b42d0200
  0x00007ffb30f574dc          557   7.8052e-43  2d020000
* 0x00007ffb30f574e0            1   1.4013e-45  01000000
* 0x00007ffb30f574f8  -1578217472  -1.6149e-18  0050eea1
  0x00007ffb30f574f9    765587024   1.8409e-11  50eea12d
  0x00007ffb30f574fa     36545006   1.2757e-37  eea12d02
  0x00007ffb30f574fb       142753   2.0004e-40  a12d0200
  0x00007ffb30f574fc          557   7.8052e-43  2d020000
* 0x00007ffb30f57500  -1578217456  -1.6149e-18  1050eea1
  0x00007ffb30f57501    765587024   1.8409e-11  50eea12d
  0x00007ffb30f57502     36545006   1.2757e-37  eea12d02
  0x00007ffb30f57503       142753   2.0004e-40  a12d0200
  0x00007ffb30f57504          557   7.8052e-43  2d020000
* 0x00007ffb30f57508  -1578217408  -1.6149e-18  4050eea1
  0x00007ffb30f57509    765587024   1.8409e-11  50eea12d
  0x00007ffb30f5750a     36545006   1.2757e-37  eea12d02
  0x00007ffb30f5750b       142753   2.0004e-40  a12d0200
  0x00007ffb30f5750c          557   7.8052e-43  2d020000
* 0x00007ffb30f57510  -1578217472  -1.6149e-18  0050eea1
  0x00007ffb30f57511    765587024   1.8409e-11  50eea12d
  0x00007ffb30f57512     36545006   1.2757e-37  eea12d02
  0x00007ffb30f57513       142753   2.0004e-40  a12d0200
  0x00007ffb30f57514          557   7.8052e-43  2d020000
* 0x00007ffb30f57518  -1578220272  -1.6146e-18  1045eea1
  0x00007ffb30f57519    765587013   1.8409e-11  45eea12d
  0x00007ffb30f5751a     36545006   1.2757e-37  eea12d02
  0x00007ffb30f5751b       142753   2.0004e-40  a12d0200
  0x00007ffb30f5751c          557   7.8052e-43  2d020000
* 0x00007ffb30f57520  -1578220256  -1.6146e-18  2045eea1
  0x00007ffb30f57521    765587013   1.8409e-11  45eea12d
  0x00007ffb30f57522     36545006   1.2757e-37  eea12d02
  0x00007ffb30f57523       142753   2.0004e-40  a12d0200
  0x00007ffb30f57524          557   7.8052e-43  2d020000
* 0x00007ffb30f57528  -1578220208  -1.6146e-18  5045eea1
  0x00007ffb30f57529    765587013   1.8409e-11  45eea12d
  0x00007ffb30f5752a     36545006   1.2757e-37  eea12d02
  0x00007ffb30f5752b       142753   2.0004e-40  a12d0200
  0x00007ffb30f5752c          557   7.8052e-43  2d020000
* 0x00007ffb30f57530  -1578220272  -1.6146e-18  1045eea1
  0x00007ffb30f57531    765587013   1.8409e-11  45eea12d
  0x00007ffb30f57532     36545006   1.2757e-37  eea12d02
  0x00007ffb30f57533       142753   2.0004e-40  a12d0200
  0x00007ffb30f57534          557   7.8052e-43  2d020000
* 0x00007ffb30f575d8            3   4.2039e-45  03000000
* 0x00007ffb30f575dc            0   0.0000e+00  00000000
* 0x00007ffb30f575e0           49   6.8664e-44  31000000
* 0x00007ffb336d0000          219   3.0688e-43  db000000
  0x00007ffb336d0001    352321536   2.5849e-26  00000015
* 0x00007ffb336d0004          277   3.8816e-43  15010000
* 0x00007ffb336d07c0  -1267301819  -2.2958e-07  458276b4
  0x00007ffb336d07c1  -1145801086  -5.5073e-03  8276b4bb
  0x00007ffb336d07c2   -507792266  -4.3282e+20  76b4bbe1
  0x00007ffb336d07c3     14793652   2.0730e-38  b4bbe100
  0x00007ffb336d07c4        57787   8.0977e-41  bbe10000
  0x00007ffb336d07c5          225   3.1529e-43  e1000000
* 0x00007ffb336d0800   1267301818   1.8021e+07  ba7d894b
  0x00007ffb336d0801   1145801085   8.1415e+02  7d894b44
  0x00007ffb336d0802    507792265   1.0392e-20  894b441e
  0x00007ffb336d0803    -14793653  -2.1037e+38  4b441eff
  0x00007ffb336d0804       -57788   nan  441effff
  0x00007ffb336d0805    100663070   2.4074e-35  1effff05
* 0x00007ffb336d08e1  -1525694300  -1.2469e-16  a4c00fa5
  0x00007ffb336d08e2   -123400256  -2.6783e+34  c00fa5f8
  0x00007ffb336d08e3     16295183   2.2834e-38  0fa5f800
  0x00007ffb336d08e4  -1610549083  -1.0924e-19  a5f800a0
  0x00007ffb336d08e5  -2120220424  -5.8776e-38  f800a081
  0x00007ffb336d08e6  -1535008768  -5.6216e-17  00a081a4
  0x00007ffb336d08e7  -1062960736  -5.1408e+00  a081a4c0
  0x00007ffb336d08e8    264283265   1.8996e-29  81a4c00f
  0x00007ffb336d08e9  -1525694300  -1.2469e-16  a4c00fa5
  0x00007ffb336d08ea   -123400256  -2.6783e+34  c00fa5f8
  0x00007ffb336d08eb     16295183   2.2834e-38  0fa5f800
  0x00007ffb336d08ec  -1610549083  -1.0924e-19  a5f800a0
  0x00007ffb336d08ed  -2136997640  -1.4694e-38  f800a080
  0x00007ffb336d08ee  -1535074304  -5.5782e-17  00a080a4
  0x00007ffb336d08ef  -1062960992  -5.1407e+00  a080a4c0
  0x00007ffb336d08f0    264283264   1.8996e-29  80a4c00f
  0x00007ffb336d08f1  -1525694300  -1.2469e-16  a4c00fa5
  0x00007ffb336d08f2   -123400256  -2.6783e+34  c00fa5f8
  0x00007ffb336d08f3     16295183   2.2834e-38  0fa5f800
  0x00007ffb336d08f4  -1610549083  -1.0924e-19  a5f800a0
  0x00007ffb336d08f5   2040529144   1.0385e+35  f800a079
  0x00007ffb336d08f6    578396160   3.3830e-18  00a07922
  0x00007ffb336d08f7   1998748064   3.2954e+33  a0792277
  0x00007ffb336d08f8   1433870969   1.6983e+13  79227755
  0x00007ffb336d08f9  -1588234462  -7.2325e-19  227755a1
